Various,In The Name Of Satan,"['GUN Records (2)', 'GUN Records (2)', 'BMG', 'BMG Ariola München GmbH', 'BMG Ariola', 'BMG Ariola München GmbH', 'Edition Drakkar', 'Sonopress', 'Notting Hill Music', 'Neat Music', 'Lynx Studios', 'Andreas Marschall', 'Malcolm Dome', 'Kevin Ridley', 'Ridley', 'Sevell', 'Dolan', 'Bray', 'Lant', 'Dunne', 'Abaddon', 'Kev Ridley']"
Mimi Rocha,Bom de Ouvir,"[]"
Ricardo Leão,Rio Bossa Nova,"[]"
Chico Lobo,3 Brasis,"[]"
Rouage,Mind,"['Akira Nishihira', 'Rouage', 'Tomoo Oonuma', 'Hiroyuki Namiki', 'Shinsuke Mochida', 'Yuki (4)', 'Mitsuko Naito', 'Sei Sato', 'Takashi Shimizu (3)', 'Tetsuya Aoki', 'Shono', 'Hajime Nagai', 'Hideki Kodera', 'Yukiyasu Wada', 'Yutaka Uematsu', 'Kenji Matsunaga', 'Masatoshi Muto', 'Yasuaki Shindo', 'Takaichi Motegi', 'Tomio Wanibe', 'Akira Terabayashi', 'Masao Yoshida (2)', 'Tetsu Yoshida', 'RayZi', 'Rika (9)', 'Hitoshi Yamamoto (2)', 'Masato Otani', 'Mikiko Sakamoto', 'Nao Ide', 'Yuki Yamada (3)', 'Yuko Kitamura (2)', 'Hisanori Kato', 'Naoto Takahashi (2)', 'Atsushi Suzuki (6)', 'Shunichi Hisanaga', 'Tetsuya Kitaoka', 'Hidehumi Itoh', 'Hidejiro Watanabe', 'Mitsuru Kajiwara', 'Akitsugu Yamamoto', 'Norikazu Hashimoto', 'Eriko Horikawa', 'Kazushi (2)']"
飯島真理,愛・おぼえていますか,"['Nobuyuki Shimizu', 'Haruhiko Mikimoto']"
¡Vamanos!,A Ten Inch At 45 RPM's,"['Pirates Press', 'Rose Studios', 'Rose Studios', 'Michael Zadick', 'Tyler Bower', 'Alex Knoche', 'Julian Silva', 'Danny Rose (6)']"
iconⒶclass,Changing Culture With Revolvers,"['Mayan Ruins Musics', 'Carlos A. Dorticos Music', 'Deadverse Studios III', 'Deadverse Studios III', 'On Air Mastering', 'Thomas Reitmayer', 'Carlos Dorticos (DevOne)', 'Will Brooks (dälek/iconAclass)', 'Julian Silva', 'Mixmaster Motiv', 'John Paskiewich', 'Will Brooks (dälek/iconAclass)']"
B. Dolan,Graffiti Busters (Ghosting Remix),"[]"
B Dolan,We Show Up: Live Recordings 2013-2015,"[]"
A Great Big Pile Of Leaves,Making Moves Vol. 3,"['MAD Dragon Studios', 'Range Recording Studios', 'The Maniac Mansion', 'A Great Big Pile Of Leaves', 'A Great Big Pile Of Leaves', 'Michael Poorman', 'David Pettit', 'Justin Chapman (3)', 'Michael Poorman', 'A Great Big Pile Of Leaves']"
Kite Party,Baseball Season,"['Ryan Schwabe', 'Kyle Pulley']"
Modern Baseball,Modern Baseball / The Superweaks / Thin Lips,"['Perry Shall']"
Paul Williams (2),Life Goes On,"['Michael Jackson']"
Slayer,MP3,"[]"
Venom (8),Canadian Assault,"['Disques SNB Ltée.', 'Ever Reddy', 'PolyGram Inc.', 'PolyGram Distribution Inc.', 'PolyGram Inc.', 'Neat Records (D.W.E. Ltd.)', 'CBS Records Canada Ltd.', 'Fin Costello', 'Richie Nichol', 'Keith Nichol', 'Venom (8)', 'Bray', 'Lant', 'Dunn']"
HammerFall,Chapter V: Unbent, Unbowed, Unbroken,"[]"
Various,Banzai Axe,"['Émile Lépine', 'Paul Belmar']"
Various,Crush! Box -90's V-Rock Best Hit Cover Songs-,"['Universal Music LLC']"
UB (2),UB,"['BMG Victor Inc.', 'BMG Victor Inc.', 'Sojiro Saito', 'Mami Hanai', 'Hirotaka Bunya', 'Jin Akazawa', 'Susumu Isa', 'Masato "Max" Matsuura', 'Eriko Ueda', 'Hiroshi Sakuma', 'Yoshihide Koizumi', 'Bobby Hata', 'Mizuo Miura', 'Bruno (18)', 'Tatsuhiko Fuyuno', 'UB (2)', 'Ryuzo Syoji', 'Tetsuya Takeuchi', 'Takesi Kitamura', 'M. Horikawa', 'Kazuhiko Baba', 'Koji Morimoto', 'Masashi Hashimoto', 'Satoru Fujiwara', 'Naoki Yamada', 'U-Dai']"
Various,Crush! 2 -90's V-Rock Best Hit Cover Songs-,"[]"
Rouage,Bible,"['Mercury Music Entertainment Co., Ltd.', 'Studio Key-Stone', 'Studio Jive', 'Studio EGM', 'Studio Key-Stone', 'Hiroyuki Namiki', 'Shinsuke "Sindbad" Mochida', 'Tetsuya Aoki', 'Shono', 'Michael Woody', 'Nori Okumura', 'Genta Tamai', 'Meiji Takamatsu', 'Naoshi Fujita', 'Akira Terabayashi', 'Tomio Wanibe', 'RayZi', 'Rika (9)', 'Joker (57)', 'Kazuyuki Kanou', 'Masami Kanoya', 'Bobby Hata', 'Masato Araikawa', 'Takayuki Sasaki', 'Takahisa Ide', 'Hiro Shiga', 'Masato Araikawa', 'Takayuki Sasaki', 'Rouage', 'Koreyuki Tanaka', 'Kazushi (2)']"
飯島真理,The Super Dimention Fortress Macross - Flash Back 2012,"['Bandai Visual Co., Ltd.', 'Bandai Visual Co., Ltd.', 'Haruhiko Mikimoto']"
The Unders (3),The Unders,"['Ted Noble Beck', 'Joey Andrew Santa Maria', 'Jordan Pike', 'Joey Andrew Santa Maria', 'Michael Zadick', 'Danny Rose (6)']"
iconⒶclass,For The Ones,"['Deadverse Studios II', 'Deadverse Studios II', 'West West Side Music', 'Salt Mastering', 'Deadverse Recordings', 'Drug Front Records', 'Thomas Reitmayer', 'Alan Douches', 'Mike Mare', 'DJ Motiv', 'Will Brooks']"
Dälek,Negro Necro Nekros,"['Marco Burbano', 'Alap Momin', 'Will Brooks', 'Dan Marino', 'Pete Murphy', 'David Leto (2)', 'Timothy Nazzaro']"
Oddateee,1973,"['RP2F', 'Chocko', 'Ricardo Galindez']"
Prokofiev,String Quartets,"['Eleanor Wilson', 'John Todd (4)', 'Angela Malsbury', 'Sergei Prokofiev', 'Terry Shannon (2)', 'Antony Howell', 'Edward Perry', 'Joanna Gamble', 'Giacomo Bella', 'David Pettit (2)', 'Mark Brown (4)', 'David Curtis (3)', 'Philip Gallaway', 'Roger Coull']"
JEFF The Brotherhood,The Brotherhood Of Light,"['Perry Shall', 'Robert Ellis Orrall', 'Anger Management (2)', 'Holland Nix']"
Embrace Today,We Are The Enemy,"['Andrew Vickery', 'Michael Poorman', 'Benjamin Fowers', 'Scott Peacock', 'Scott Wilde', 'Steven Peacock', 'Dylan Weiss', 'Joe Winn III', 'Jacob Bannon', 'Alan Douches', 'Jason Hellmann', 'Embrace Today']"
Venom (8),Live In Santa Monica Civic Auditorium 28 March 1986,"[]"
Fist (3),Back With A Vengeance,"['Norman Appleby', 'Harry Hill', 'Dave Irwin', 'John Roach (2)', 'Glenn Coates', 'Sid King', 'Magda (7)', 'Fist (3)', 'Keith Nichol', 'Keith Satchfield']"
Various,Banzai Axe,"['Polygram Inc.', 'Polygram Distribution Inc.', 'Polygram Inc.', 'Banzai Records', 'Neat Records (D.W.E. Ltd.)', 'Megaforce Records', 'Metal Blade Records', 'Modern Music (7)', 'Planet Records & Music', 'Powerstation Records Ltd.', 'SPV GmbH', 'Disques SNB Ltée.', 'CBS Records Canada Ltd.', 'EL', 'Paul Belmar']"
Eric Rogers (2),The Immortal Works Of Ketèlbey,"['Kingsway Hall', 'Decca Studios', 'London Records, Inc.', 'London Records Of Canada Ltd.', 'The Royal Philharmonic Chorus', 'John Alldis', 'Ketèlbey', 'Eric Rogers (2)', 'Arthur Bannister', 'L', 'Charles Briefer', 'The Royal Philharmonic Orchestra', "Tony D'Amato"]"
The Mongrels (3),Do You Know Your Mother,"['Émile Lépine']"
Da Pump,Higher And Higher!,"['Avex Inc.', 'Avex Inc.', 'Avex Inc.', 'Avex Distribution', 'G.O.Shimohata', "Betchin'", 'Akiko Shinohara', 'Masahide "Yoko" Yokokura', 'Johnny Taira', 'Masato "Max" Matsuura', 'Kaoru Kato', 'Akio Togashi', 'Takao Sugiyama', 'Masao Nakazato', 'Koji Morimoto', 'Kenji "Y\'s Master" Ikeda', 'Naoki Kimura (5)', 'Akio Togashi', 'Eiichi Nishizawa', 'Koji Morimoto', 'Naoki Yamada', 'Noriki Inada', 'Shuichi Watanabe', 'Toru Minami', 'Shinobu (15)', 'DJ Miho', 'm.c.A·T']"
Tony D'Amato,Vol.2,"[]"
由香,yuka,"['Teichiku Records Co., Ltd.', 'Teichiku Records Co., Ltd.', "Hisashi Sato (LOAFER'S HOUSE)", 'Shoichi Matsushita (go-to records)', 'Naoki Yamada (I TO I)', 'Satoru Fujiwara (I TO I)', 'Kaoru Sanada', 'Naoki Yamazaki (UP FRONT AGENCY GROUP)']"
Favorite Blue,Solitude,"['Avex Inc.', 'Avex Inc.', 'Avex Inc.', 'Avex Distribution', 'Goei Ito', 'Achilles C. Damigos', 'Masao Kuzuba', 't-kimura', 'Diamond Heads', 'Susumu Isa', 'Yasuhiko "WARREN" Onda', 'Masato "MAX" Matsuura', 'Hidetoshi Suzuki', 'Asao Nakazato', 'Koji Morimoto', 'Naoki Yamada', 'Satoru Fujiwara', 'Hidekazu Maiyama', 't-kimura', 'Takashi Kimura', 'Eiichi Nishizawa', 'Koji Morimoto', 'Naoki Yamada', 'Noriki Inada', 'Satoru Fujiwara', 'Suguru Aoki', 'Motohiro Abe', 'Ryuhei Chiba', 'Ryuzo Shoji', 'Yasuo Shibata', 'Maya Matsuzaki']"
Various,Respectable Roosters / A Tribute To The Roosters,"['Nippon Columbia Co., Ltd.', '駿東宏', 'Smily Harashima', '横須賀真一', '佐藤智則', '山名昇', '今井智子', '大江慎也', '大江慎也', 'The Roosters (5)', '有賀幹夫', 'Harriet Zucker', 'Jean Guy Jutes', '片岡恵介', '中村哲矢', '小林聡', '宗清裕之']"
Dälek,Absence,"['MC Dälek', 'Oktopus', 'Still', 'Alap Momin', 'Will Brooks', 'Joshua Booth', 'Marco Burbano', 'Mike Mori (3)', 'The Agency Group', 'Hsi-Chang Lin', 'Scott Shields (4)', 'Alan Douches', 'Jesse Cannon', 'Mike Mare', 'Alexandra Lyach']"
Various,Sub Pop 1000,"['Sub Pop Records', 'Sub Pop Records', 'High Bias Recordings', 'No Sound In Space', 'Machines With Magnets', 'Electric Dreams', 'Machines With Magnets', 'Electric Dreams', 'Electric Dreams', 'Golden Mastering', 'Record Technology Incorporated', 'Record Technology Incorporated', 'Domino Songs', 'Sasha Barr', 'Nathan Fox', 'John Golden']"
Rye Coalition,Chariots On Fire,"['Justin Angelo Morey', 'Dave Leto', 'Jon Gonelli', 'Herb Wiley V', 'Dave Grohl', 'Ralph Cuseglio', 'Dave Grohl', 'Rye Coalition']"
Julie Christmas,The Bad Wife,"['Scott Hove', 'Seldon Hunt', 'Josh Bonati', 'Brendan Tobin', 'Andrew Schneider']"
Rye Coalition,Got This Thing On The Move b/w Whole Lotta Rosie,"['Sub Pop Records', 'Sub Pop Records', 'Storybook Music', 'J. Albert & Son', 'Carlin Music', 'Golden Mastering', 'Justin Morey', 'Jesse LeDoux', 'David Leto (2)', 'Herb Wiley', 'Jon Gonnelli', 'Golden', 'AC/AC (2)', 'Steve Albini', 'Ralph Cuseglio']"
Zeni Geva,Maximum Implosion,"['Cold Spring Records', '20000V', 'Fandango (2)', 'Skye Mastering', 'The Cage Studios', 'Mitsushiro Hiruma', 'Mas P', 'Alonso Urbanos', 'Eito', 'Tabata', 'Tabata', 'Steve Albini', 'Martin Bowes', 'Denis Blackham', 'Zeni Geva', 'Eito', 'Steve Albini', 'Zeni Geva', 'Null', 'Null', 'Kazuyuki K. Null']"
Kazuyuki K Null,An Evening With,"[]"
K.K. Null,Nullsonic,"['Mordam Records']"
Various,Hyperion New Release Sampler – August 2014,"['Ulster Hall, Belfast', 'City Halls, Glasgow', "St Paul's Cathedral, London, England", 'Blackheath Halls', 'Romsey Abbey, Hampshire', 'All Saints Church, East Finchley', 'Rosslyn Hill Chapel, Hampstead', 'Henry Wood Hall, London', 'Church Of St. Jude-on-the-Hill, Hampstead', "St Paul's Girls' School, London", 'Church Of St. Silas The Martyr, Kentish Town', 'Kimpton Parish Church, Hertfordshire', 'The Great Hall, Leeds University', 'Art Workers Guild', "Seldon Hall, Haberdashers' Aske's Boys' School", 'Benjamin Ealovega', 'Hyperion (16)', 'Richard Holt', 'Tina Foster (2)', 'Drew Farrell', 'Jacqui McSweeney', 'J L Allwork', 'Naomi Schillinger', 'Jim Four', 'Richard Haughton', 'Asadour Guzelian', 'Keith Glossop (2)', 'Doug Mackenzie (2)', 'Snowbound', 'Eric Richmond (2)', 'Robbie Jack', 'Fritz Curzon', 'Hanya Chlala', 'Marco Borggreve', 'Jack Liebeck (2)', 'Sasha Gusov', 'Clive Barda', 'Peter Schaaf (2)', 'Sussie Ahlburg', 'Graham Lacdao', 'Sim Canetty-Clarke', 'Keith Saunders (2)', 'N Johnston', 'Uwe Arens (2)']"
Holland Nix,100% Cotton,"['Chupple Sound Productions', 'Tejas Recorders', 'The Carport', 'Yes Master', 'Wolfs Den Studio', 'Kimberly Levitan', 'Good And Evil Design', 'Q&A Management', 'Jim DeMain', 'Chris Grainger', 'Teresa Mason', 'Sheila Merritt', 'Derek Wilkinson', 'Holland Nix']"
Diarrhea Planet,Live At Exit/In,"['Infinity Cat Recordings', 'Infinity Cat Recordings', 'Exit/In', 'Ian "Tuff Gus" Bush', 'TompDogg', 'Anger Management (2)', 'Holland Nix', 'Paul Morgan (29)', 'Jack Hughey', 'Diarrhea Planet']"
Embrace Today,Deathwish Sampler,"[]"
Alison Chesley,Music From The Film Girl On The Third Floor,"['Tim Midgett', 'Alison Chesley', 'Jay Ryan', 'Gregoire Yeche', 'Jon San Paolo', 'Taylor Hales', 'Tiana Jimenez-Srisook', 'Steve Albini', 'Ivy Jane Lewis', 'Robert Weston', 'Gaelynn Lea']"
Null,Inorganic Orgasm,"['Prima Natura', 'Seldon Hunt', 'Kazuyuki K. Null']"
Delius,Delius Piano Concerto / Barber Piano Sonata,"['William Strickland', 'NDR Symphony Orchestra (Hamburg)', 'Hal Buksbaum', 'Marjorie Mitchell', 'Charles Briefer']"
m.c.A·T,m.c.A·T Best Singles+,"['Avex Entertainment Inc.', 'Avex Entertainment Inc.', 'Avex Marketing Communications Inc.', 'Avex Marketing Communications Inc.', 'Masato "max" Matsuura', 'Akio Togashi', 'm.c.A·T', 'Eddy Schreyer', 'Akio Togashi', 'Akio Togashi', 'Naoto Suzuki (2)']"
坂本龍一,左うでの夢,"['Sony Music Direct (Japan) Inc.', 'Alfa Records, Inc', 'JVC Cutting Center, Aoyama', 'Studio A, Tokyo', 'Bernie Grundman Mastering', 'Sony Music Direct (Japan) Inc.', 'Sony Music Solutions Inc.', 'Midi Inc.', 'Midi Inc.', 'Yano Music Publishing Co., Ltd.', 'Saiko Music Co.', 'Fendis N.V.', 'Norika Sora', 'Brigit Novic', 'Haruomi Hosono', 'Peter Barakan', 'Reina Chida', 'Mizuki Kondo', 'Yukihiro Takahashi', 'Hayuru Osaka', 'Toru Hanaoka', 'Shigeru Takise', 'Kenji Nakazawa', 'Adrian Belew', 'Riuichi Sakamoto', 'Eiichi Yoshimura', 'Hiroshi Yuasa', 'Mitsuo Koike', 'Robin Scott', 'Riuichi Sakamoto', 'Kiyohiko Semba', 'Chihiro Yamaura', 'Hiroshi Ajimoto', 'Hideki Matsutake', 'Riuichi Sakamoto', 'Hiroyuki Ayusawa', 'Naoki Yamazaki', 'Risyu Sasaki', 'Tetsushi Hiruma', 'Ashley Howe', 'Mark Dearnley', 'Mitsuo Koike', 'Yoshifumi Iio', 'Bernie Grundman', 'Robin Thompson (2)', 'Satoshi Nakamura', 'Kaoru Sato', 'Robin Scott']"
Favorite Blue,Next Days→,"['Maya Matsuzaki', 'Takashi Kimura']"
Loudness (5),Live-Loud-Alive (Loudness In Tokyo),"['Loudness (5)', 'Masayoshi Yamashita', 'Munetaka Higuchi', 'Akira Takasaki', 'Minoru Niihara', 'Tztom Toda', 'Hiroyuki Munekiyo', 'Teruo Tanaka', 'Yuzo Toki', 'Masahiro Miyazawa', 'Mikio Shimizu', 'Toshi Nakashita', 'Masumi Sasaki', 'Toshikatsu Kodama']"
Sandy Szigeti,America's Sweetheart,"['Steve Braverman', 'John Golden', 'Larry Cox', 'Richard Tilles', 'Henry Hockman', 'Jefferson Kewley', 'Ricky Nelson (2)', 'Val Garay', 'Sandy Szigeti']"
Rye,The Dancing Man,"[]"
Cult Of Luna,Mariner,"['Tonteknik Recording', 'Studio Hufvudstaden', 'Redmount Studios', 'Redmount Studios', 'Translator Audio', 'Translator Audio', 'Loho Studios', 'Loho Studios', 'Erik Olofsson', 'Cult Of Luna', 'Alexis Sevenier', 'Nouveau Monde', 'Kristian Karlsson', 'Magnus Lindberg (2)', 'Andrew Schneider']"
Trans Am (2),Liberation,"['Trans Am (2)', 'Nathan Means', 'Phil Manley', 'Sebastian Thomson', 'AC/AC (2)', 'Roger Seibel', 'Jonathan Kreinik', 'Nikhil Ranade', 'Paul Manley']"
Zeni Geva,Erase Yer Head No. 1,"['Pakito Bolino']"
Klazz Brothers,Play Classics,"['Sony BMG Music Entertainment (Germany) GmbH', 'Sony BMG Music Entertainment (Germany) GmbH', 'Sony BMG Music Entertainment', 'Bauer Studios Ludwigsburg', 'Kilian Forster', 'Tim Hahn', 'Tobias Forster', '"[ec:ko]" Communications', 'Kilian Forster', 'F. Chopin', 'J. S. Bach', 'K. Foster', 'L. Van Beethoven', 'R. Schumann', 'T. Hahn', 'T. Foster', 'Tim Hahn', 'Uwe Arens (2)', 'Tobias Forster', 'Konzertagentur Grandmontagne', 'Johannes Wohlleben']"
Palast Orchester Mit Seinem Sänger Max Raabe,Wochenend & Sonnenschein,"['Sony BMG Music Entertainment (Germany) GmbH', 'Sony BMG Music Entertainment', 'WAPS', '.ham. Audio Mastering GmbH', 'Uwe Arens (2)']"
Diarrhea Planet,Daytrotter Session,"['Big Light Studio', 'Josh Niles']"
Diarrhea Planet,Turn To Gold,"['Infinity Cat Recordings', 'Infinity Cat Recordings', 'Sputnik Sound', 'Sputnik Sound', 'Exit/In', 'Ian "Tuff Gus" Bush', 'Holland Nix', 'Richard Dodd', 'Mike Fahey (2)', 'Brent Toler', 'Emmett Miller (2)', 'Evan Bird', 'Ian Bush', 'Jordan Smith (7)', 'Mike Boyle', 'Vance Powell', 'Jack Hughey', 'Michael Fahey', 'Diarrhea Planet']"
German Castro,Megiddo,"['Matt Sullivan (6)', 'Paul McCaige', 'Jack Hughey']"
Gaelynn Lea,All Changing Tides,"['Andrew Foreman', 'Al Church', 'Martin Dosh', 'Dave Mehling', 'Henry Koski', 'Joe McDonald (4)', 'Mary McDonald (5)', 'Paul Tressler', 'Gaelynn Lea']"
Tomydeepestego,Odyssea,"['Tomydeepestego', 'Seldon Hunt', 'Daniele Lunardi (2)', 'Simone Giannangeli', 'Valerio Fisik', 'Edoardo Lucà', 'Valerio De Lucia', 'Alan Douches', 'Davide Cantone']"
Marjorie Mitchell,Rachmaninoff: Piano Concerto No. 2 In C Minor,"[]"
Ayumi Hamasaki,To Be,"['Ayumi Hamasaki', 'D.A.I.', 'Max Matsuura']"
Merzbow,Kyoto Oct 21 2018,"[]"
Satoshi Nakamura,Splaash,"['Ryu Inishie', 'Hideo Takada', 'Shuji Yamaguchi', 'Shizuo Nomiyama', 'Akira Higashimoto', 'Nobuyuki Nagasawa', 'Sticksift Music', 'Satoshi Nakamura', 'Splaash', 'Tetsu Hoshika']"
Chiko Hige,Chiko Hige × Kaoru Sato,"['Chiko Hige', 'Kaoru Sato', 'Outer Directs', 'Tadashi Hirose', 'Gin Satoh', 'Sohi', 'Taro Tominaga']"
Ayumi,Nothing From Nothing,"[]"
Sandy Szigeti,America's Sweetheart / My Steady Diet,"['Decca Records', 'MCA Inc.', 'Earthrose Music', 'Rick Nelson', 'Sandy Szigeti']"
The Souther-Hillman-Furay Band,Trouble In Paradise,"['WEA Records Limited', 'Elektra/Asylum/Nonesuch Records', 'Elektra/Asylum/Nonesuch Records', 'Caribou Ranch', 'Elektra Sound Recorders', 'Goldfields Print Ltd.', 'W.B. Music', 'Chappell', 'Copyright Control', 'Golden Spread Music', 'Benchmark Music', 'Bar None Music', 'Song Mountain Music', 'Gold Hill Music', 'Michaela Barasky', 'James R. Collins', 'Peter Asher', 'Ronald Perfit', 'Steve Maslow', 'Steven De Paul', 'Val Garay', 'John David Souther', 'Chris Hillman', 'Jimmy Wachtel', 'John David Souther', 'Ron "Crunchy" Grinel', 'Jeff Guercio', 'Mark Guercio', 'Mark Guercio', 'John David Souther', 'Richie Furay', 'Paul Harris (2)', 'Al Perkins', 'Elliot Roberts', 'Ron Stone', 'Joe Lala', 'Lorrie Sullivan', 'Tom Dowd']"
Pan (26),Pan,"['Val Garay', 'Ron Elliott (2)', 'Allan Rinde', 'Jimmie Haskell', 'Ron Coro', 'Sherman Hayes', 'Abe Hoch', 'Don Francisco (4)', 'Dave Hassinger', 'Steve Waldman', 'Arthur Richards', 'Gabriel Mekler', 'Keith Barbour', 'Ed Caraeff', 'Don Buday', 'Bobbye Hall', 'Sandra Krouch']"
Phil Manley,Life Coach,"['Phil Manley', 'Paul Manley']"
Los Lichis,Savage Lichis Religion : El Ultimo Grito,"['Pakito Bolino', 'Los Lichis']"
Ayumi Hamasaki,Trouble,"['Koji Morimoto', 'Naoki Yamada', 'Hidetomo Yoneda', 'Takako Tsuriya', 'Takuma Noriage', 'Kohei Hatakeyama', 'Shunsuke Shibuya', 'Yushi Iwata', 'Yuta Kumagai', 'Yutaro Wada', 'Kohei Takemori', 'Tadayoshi Matsuzaka', 'Tomonori Takeda', 'Yuki Iwabuchi', 'Nao Yoshida', 'Rieko Furukawa', 'Fumiko Nishimura', 'Shigeo Miyamoto', 'Kazuyoshi Shimomura', 'Max Matsuura', 'Hiroshi Sato (4)', 'Ayumi Hamasaki']"
Johannes Wohlleben,Swift,"['Bauer Studios Ludwigsburg', 'Bauer Studios Ludwigsburg', 'Bauer Studios Ludwigsburg', 'Vollton Musikverlag', 'Vollton Musikverlag', 'Vollton Musikverlag', 'Biber Records', 'Biber Records', 'in-akustik GmbH', 'K-Tel International (Schweiz) AG', 'Ixthuluh Tonträger-Vertrieb', 'Matthias Maute', 'Johannes Wohlleben', 'Philippe Geiss', 'Vollton Musikverlag', 'Martin Lillich', 'Walter Keiser', 'Ulrich Moritz', 'Friedemann Witecka', 'Johannes Wohlleben', 'Ack van Rooyen', 'Büdi Siebert', 'Emmanuel Séjourné', 'Johannes Wohlleben', 'Friedemann Witecka', 'Hajo Fuss', 'Angelika Heinrich', 'Philippe Geiss']"
The Kelly Family,Best Of The Kelly Family - Another World,"['BMG Ariola Miller GmbH', 'Ham Audio']"
King Gizzard And The Lizard Wizard,Daytrotter Session,"['Josh Niles']"
Clutch (3),Book Of Bad Decisions,"[]"
The Inspector Cluzo,We The People Of The Soil,"['Vance Powell']"
Kardia (3),No,"['Narcotica Publishing', 'Goodfellas', 'Pisi Studio', 'Ozrecordstudio', 'Davide Cantone', 'Paolo Soellner', 'Paolo Alvano', 'Alessandro Emberti Gialloreti', 'Valerio A. Lundini', 'Claudio Gruer', 'Kardia (3)', 'Claudio Spagnuoli']"
Tomydeepestego,Fears,"['Hombre Lobo', 'Studio 73', 'Daniele Lunardi (2)', 'Simone Giannangeli', 'Valerio Fisik', 'Andrea Lazzara', 'Edoardo Lucà', 'Valerio De Lucia', 'Riccardo Pasini', 'Valerio Fisik', 'Tomydeepestego', 'Tomydeepestego', 'Valerio Fisik', 'Valerio Fisik', 'David Battistini']"
Ayumi Hamasaki,Super Eurobeat Presents Ayu-ro Mix,"['Masato Miura', 'Asia Minoru', 'Atsuko Toi', 'Tom Yoda', 'Hiroshi Kamiya', 'Toshiro Takano', 'Ayumi Hamasaki', 'Rena Koyanagi', 'Tetsuya Yamamoto', 'D.A.I.', 'Kazuhito Kikuchi', 'Takashi Kimura', 'Yasuhiko Hoshino', 'Max Matsuura', 'Katsuro Oshita', 'Shig Fujita', 'Shinji Hayashi']"
Values Intact,Dear Hometown,"['Circle Of Power Studio', 'Circle Of Power Studio', 'Circle Of Power Studio', 'Zero6studio', 'Gevi Service Italia', 'Andrea (128)', 'Giax', 'Jovy', 'Ludo (46)', 'Marco M.', 'Marco G.', 'Turi', 'Andrea (128)', 'Edoardo Lucà', 'Marco G.', 'Marco M.', 'Values Intact', 'Values Intact', 'Cindy Frey', 'Claudio Diprima', 'Jovy']"
Eric Clapton,Behind The Mask: The Eric Clapton Story,"['Westwood One Radio Networks', 'KM Records Inc.', 'Bobby Whitlock', 'Elton John', 'Eric Clapton', 'George Harrison', 'Ginger Baker', 'Glyn Johns', 'Harvey Goldsmith', 'Jack Bruce', 'John Mayall', 'Keith Relf', 'Mark King', 'Mark Knopfler', 'Paul Samwell-Smith', 'Pete Townshend', 'Phil Collins', 'Steve Winwood', 'Tom Dowd', 'Tom McGuinness']"
Pan (26),Pan,"['Coffee Pot (2)', 'WB Music Corp.', 'CBS Inc.', 'CBS Inc.', 'Columbia Records', 'CBS Inc.', 'The Sound Factory', 'Allan Rinde', 'Big Jim Haskell', 'Ron Coro', 'Sherman Hayes', 'Abe Hoch', 'Don Francisco (4)', 'Dave Hassinger', 'Steve Waldman', 'Val Christian Garay', 'Arthur Richards', 'Ron Elliott (2)', 'Val Christian Garay', 'Gabriel Mekler', 'Keith Barbour', 'Ed Caraeff', 'Don Buday', 'Ron Elliott (2)', 'Val Christian Garay', 'Ron Elliott (2)', 'Miss Bobbye Porter Hall', 'Sandra Krouch']"
Bobbye Hall,Ovinu Malkaynu / Voyeur,"['Andrew Belling', 'Joe Porter']"
Lou Rawls,Black And Blue,"['Capitol Records, Inc.', 'Capitol Records, Inc.', 'Capitol Records Pressing Plant, Jacksonville', 'Onzy Matthews', 'Don Buday', 'George Jerman', 'Nick Venet', 'Lou Rawls']"
Los Lichis,Klassix 1,"[]"
Ami Suzuki,Connetta,"['Mototoshi Kikuchi', 'Fumiko Nishimura', 'Tomoki Kunihara', 'Haruhiko Inaba', 'Yasuyuki Tomita', 'Yoshihisa Tokuda', 'Atushi Kimura', 'Hiroaki Okuda', 'Kanako Hayashi', 'Kohei Hatakeyama', 'Masahito Komori', 'Naoki Kasagawa', 'Naoto Tanemura', 'Shinya Kondo', 'Toru Miyake', 'Wataru Onishi', 'Yoichi Miyazaki', 'Yuya Saito (2)', 'Max Matsuura', 'Kiyoshi Kuroda', 'Shigeo Miyamoto', 'Akashiya The Force', 'Hajime Nagai', 'Hideaki Jinbu', 'Hiroshi Sato (4)', 'Hyuga Kashiwai', 'Jens Lindgård', 'Kaoru Akimoto (3)', 'Kazuhiko Ito', 'Kazuyuki Matsumura', 'Kenichi Yoshimura', 'Koji Morimoto', 'Makoto Yamadoi', 'Masahiro Kawata', 'Naoki Yamada', 'Ryo Watanabe', 'Satoshi Kumasaka', 'Yasuo Matsumoto', 'Yoko Ota']"
Koda Kumi,Trick,"['Masahiro Kawata', 'Tomomi Fujisawa', 'Toshiyuki Suzuki (2)', 'Jun Hirota', 'Katsutoshi Yasuhara', 'Max Matsuura', 'Shigeo Miyamoto', 'D.O.I.', 'Gonta Kawamoto', 'Naoki Yamada', 'Richard Mendelson', 'Kazuyoshi Shimomura', 'Keith Harris', 'Makoto Yamadoi', 'Hirokazu Takanashi', 'Yusuke Tomino', 'Yoshihiro Seki']"
Mettaphor,Standing By You,"['Leah Sanson', 'Lorrae Coffin', 'Kaeleen Hunter', 'Andrew Higgins (2)', 'Angelika Heinrich', 'Kerry Gilmartin']"
Mettaphor,Juicy,"['Sam Benge', 'Mariana Mazzeo', 'Kaeleen Hunter', 'Angelika Heinrich']"
